,deposit_type,lead_time,adr,total_of_special_requests,previous_cancellations,market_segment,agent,customer_type
632,0,34,217.05,1,0,3,171.0,0
633,0,9,164.0,2,0,2,240.0,2
634,0,8,173.0,2,0,2,240.0,2
635,0,36,112.5,0,0,0,0.0,0
636,0,22,153.0,2,0,2,240.0,2
637,0,22,173.0,2,0,2,240.0,2
638,0,22,153.0,2,0,2,240.0,2
639,0,36,134.0,0,0,2,240.0,0
640,0,22,153.0,2,0,2,240.0,2
641,0,22,233.0,2,0,2,240.0,0
642,0,18,154.0,0,0,0,250.0,0
643,0,8,173.0,2,0,2,240.0,2
644,0,67,135.0,1,0,2,240.0,0
645,0,105,132.5,0,0,3,6.0,0
646,0,1,222.67,0,0,2,240.0,0
647,0,67,135.0,1,0,2,240.0,0
648,0,39,107.0,0,0,3,134.0,0
649,0,45,127.0,0,0,2,240.0,0
650,0,45,135.0,0,0,2,240.0,0
651,0,14,149.7,1,0,2,240.0,0
652,0,53,161.25,0,0,2,240.0,0
653,0,28,107.0,0,0,3,177.0,0
654,0,55,75.44,1,0,2,147.0,2
655,0,55,75.44,1,0,2,147.0,2
656,0,25,115.0,0,0,0,250.0,0
657,0,43,159.2,1,0,3,175.0,0
658,0,109,163.29,2,0,2,240.0,0
659,0,62,210.0,0,0,2,240.0,0
660,0,25,154.0,2,0,0,240.0,0
661,0,43,166.0,0,0,2,240.0,0
662,0,35,132.5,0,0,3,95.0,0
663,0,42,107.0,0,0,3,95.0,0
664,0,312,121.98,1,0,3,40.0,1
665,0,30,0.0,0,0,2,241.0,0
666,0,47,133.0,0,0,3,261.0,0
667,0,40,107.0,0,0,3,134.0,0
668,0,11,117.81,0,0,2,241.0,0
669,0,39,107.0,0,0,3,134.0,0
670,0,39,120.6,0,0,2,240.0,0
671,0,1,147.0,0,0,0,0.0,0
672,0,12,153.0,2,0,2,240.0,0
673,0,16,153.0,1,0,2,242.0,0
674,0,16,134.0,0,0,0,0.0,0
675,0,12,153.0,1,0,2,240.0,0
676,0,51,118.0,0,0,3,142.0,0
677,0,67,134.0,1,0,2,240.0,0
678,0,52,135.0,2,0,3,196.0,0
679,0,25,158.77,2,0,2,241.0,0
680,0,94,134.0,1,0,2,240.0,0
681,0,54,134.0,0,0,2,240.0,0
682,0,33,142.03,1,0,2,241.0,0
683,0,47,240.0,0,0,0,0.0,0
684,0,43,134.0,0,0,0,250.0,0
685,0,87,134.0,3,0,2,240.0,0
686,0,54,147.0,0,0,2,242.0,0
687,0,32,176.0,0,0,2,240.0,0
688,0,29,120.6,1,0,2,240.0,0
689,0,96,166.0,1,0,2,240.0,0
690,0,100,134.0,0,0,2,240.0,0
691,0,54,147.0,0,0,2,242.0,0
692,0,75,167.0,1,0,2,240.0,0
693,0,31,107.2,0,0,3,142.0,0
694,0,25,131.63,0,0,0,250.0,0
695,0,61,233.05,0,0,2,105.0,0
696,0,60,90.12,1,0,2,147.0,0
697,0,31,120.6,1,0,2,240.0,0
698,0,107,125.0,2,0,2,240.0,0
699,0,31,154.0,1,0,2,240.0,0
700,0,115,120.6,2,0,2,240.0,0
701,0,59,114.25,1,0,3,8.0,1
702,0,85,107.0,0,0,3,8.0,1
703,0,0,88.55,0,0,2,241.0,0
704,0,299,149.0,1,0,2,240.0,0
705,0,50,195.0,0,0,0,0.0,0
706,0,50,164.0,0,0,2,240.0,0
707,0,88,154.0,1,0,2,240.0,0
708,0,116,120.6,1,0,2,240.0,0
709,0,47,103.5,0,0,2,240.0,0
710,0,48,115.0,3,0,2,240.0,2
711,0,54,95.02,2,0,2,241.0,0
712,0,33,132.5,0,0,3,5.0,0
713,0,73,209.0,1,0,0,250.0,0
714,0,54,95.02,2,0,2,241.0,0
715,0,33,132.5,0,0,3,5.0,0
716,0,38,180.0,0,0,0,250.0,0
717,0,34,103.18,0,0,2,241.0,0
718,0,130,174.01,1,0,0,250.0,0
719,0,39,133.0,1,0,3,134.0,0
720,0,39,133.0,1,0,3,134.0,0
721,0,45,107.2,0,0,3,142.0,0
722,0,31,0.0,0,0,2,241.0,0
723,0,48,210.0,1,0,2,240.0,0
724,0,59,145.0,0,0,2,240.0,0
725,0,48,195.0,1,0,2,240.0,0
726,0,48,124.2,1,0,2,240.0,0
727,0,48,167.0,1,0,2,240.0,0
728,0,48,145.0,0,0,2,240.0,0
729,0,96,166.0,2,0,2,240.0,0
730,0,51,115.0,0,0,0,250.0,0
731,0,96,166.0,2,0,2,240.0,0
732,0,41,120.6,0,0,2,240.0,0
733,0,6,162.0,2,0,0,0.0,0
734,0,27,153.0,0,0,2,240.0,0
735,0,28,133.2,0,0,3,142.0,0
736,0,30,134.0,1,0,2,240.0,0
737,0,45,107.0,2,0,3,196.0,0
738,0,52,145.0,2,0,0,0.0,0
739,0,31,145.0,0,0,0,250.0,0
740,0,74,107.0,1,0,3,171.0,0
741,0,31,167.2,0,0,3,36.0,0
742,0,87,134.0,2,0,2,240.0,0
743,0,48,130.0,0,0,2,240.0,0
744,0,41,164.0,0,0,2,240.0,0
745,0,35,149.0,0,0,3,196.0,0
746,0,28,154.0,0,0,2,240.0,0
747,0,77,195.0,1,0,2,240.0,0
748,0,33,134.0,0,0,2,240.0,0
749,0,30,107.2,0,0,3,5.0,0
750,0,34,164.0,0,0,2,240.0,0
751,0,298,183.45,1,0,3,175.0,0
752,0,35,159.6,1,0,2,240.0,0
753,0,40,120.6,0,0,2,240.0,0
754,0,101,164.0,2,0,2,240.0,0
755,0,101,219.43,2,0,2,240.0,0
756,0,101,134.0,2,0,2,240.0,0
757,0,101,164.0,2,0,2,240.0,0
758,0,38,107.2,0,0,3,142.0,0
759,0,76,102.72,1,0,2,241.0,0
760,0,70,114.85,1,0,2,241.0,0
761,0,70,114.85,1,0,2,241.0,0
762,0,68,135.0,1,0,2,240.0,0
763,0,63,195.0,0,0,2,240.0,0
764,0,11,173.0,0,0,2,240.0,0
765,0,32,107.0,1,0,3,177.0,0
766,0,29,107.0,1,0,3,171.0,0
767,0,47,164.0,2,0,0,0.0,0
768,0,50,138.8,1,0,2,240.0,0
769,0,29,154.0,2,0,2,240.0,0
770,0,36,135.0,0,0,0,250.0,0
771,0,49,103.18,1,0,2,241.0,0
772,0,70,115.5,0,0,3,8.0,1
773,0,110,90.95,1,0,3,6.0,0
774,0,8,0.0,0,0,3,142.0,1
775,0,119,108.54,1,0,2,240.0,0
776,0,30,146.0,2,0,2,240.0,0
777,0,29,165.4,1,0,2,240.0,0
778,0,71,134.0,0,0,2,240.0,0
779,0,37,133.0,1,0,3,196.0,0
780,0,40,240.0,0,0,0,0.0,0
781,0,37,157.0,1,0,0,250.0,0
782,0,0,188.0,0,0,0,0.0,0
783,0,37,133.0,1,0,3,196.0,0
784,0,37,145.0,1,0,0,250.0,0
785,0,97,134.0,2,0,2,240.0,0
786,0,71,134.0,0,0,2,240.0,0
787,0,118,186.0,2,0,2,240.0,0
788,0,102,90.95,1,0,3,6.0,0
789,0,54,141.65,0,0,2,241.0,0
790,0,58,99.24,0,0,2,147.0,0
791,0,34,108.06,1,0,2,241.0,0
792,0,105,90.95,0,0,3,6.0,0
793,0,47,148.63,1,0,2,242.0,0
794,0,15,173.0,3,0,2,240.0,0
795,0,37,107.0,0,0,3,134.0,0
796,0,0,114.0,0,0,1,0.0,0
797,0,8,153.0,1,0,2,240.0,0
798,0,17,153.0,1,0,2,240.0,0
799,0,3,250.33,2,0,0,0.0,0
800,0,30,146.67,2,0,2,242.0,0
801,0,31,154.0,2,0,2,242.0,0
802,0,66,120.6,0,0,2,240.0,0
803,0,52,280.74,0,0,3,196.0,0
804,0,20,193.0,1,0,2,240.0,0
805,0,30,146.67,2,0,2,242.0,0
806,0,31,154.0,2,0,2,242.0,0
807,0,62,154.5,0,0,2,240.0,0
808,0,65,120.6,0,0,2,240.0,0
809,0,64,137.8,0,0,2,240.0,0
810,0,77,160.0,3,0,0,0.0,0
811,0,75,125.89,1,0,3,36.0,2
812,0,75,125.89,1,0,3,36.0,2
813,0,62,126.71,0,0,0,250.0,0
814,0,42,0.0,0,0,3,142.0,1
815,0,46,0.0,0,0,2,240.0,0
816,0,0,188.0,0,0,0,0.0,0
817,0,25,153.0,2,0,2,240.0,0
818,0,16,173.0,3,0,2,240.0,0
819,0,16,173.0,3,0,2,240.0,0
820,0,16,120.0,1,0,0,0.0,2
821,0,4,154.8,3,0,2,240.0,0
822,0,4,192.0,2,0,2,240.0,2
823,0,25,153.0,0,0,2,240.0,0
824,0,83,120.6,1,0,2,240.0,0
825,0,4,192.0,2,0,2,240.0,2
826,0,56,120.6,0,0,2,240.0,0
827,0,32,164.0,2,0,2,240.0,0
828,0,32,219.5,0,0,2,240.0,0
829,0,0,192.5,1,0,2,240.0,0
830,0,18,149.7,1,0,2,240.0,0
831,0,23,111.92,0,0,0,0.0,0
832,0,39,120.6,1,0,2,240.0,0
833,0,18,149.7,1,0,2,240.0,0
834,0,18,173.0,3,0,2,240.0,0
835,0,23,112.0,1,0,2,241.0,0
836,0,286,57.6,0,0,0,2.0,0
837,0,72,214.0,0,0,2,240.0,0
838,0,136,172.0,0,0,2,240.0,0
839,0,58,157.8,0,0,2,105.0,0
840,0,80,170.33,1,0,2,240.0,0
841,0,113,119.25,0,0,3,40.0,1
842,0,129,96.3,0,0,3,67.0,0
843,0,84,118.06,0,0,3,175.0,2
844,0,84,118.06,0,0,3,175.0,2
845,0,89,154.0,0,0,0,0.0,0
846,0,10,202.0,0,0,0,0.0,2
847,0,80,134.0,2,0,2,240.0,0
848,0,10,202.0,0,0,0,0.0,2
849,0,10,252.0,0,0,0,0.0,2
850,0,24,233.0,1,0,2,240.0,0
851,0,1,211.0,2,0,2,0.0,0
852,0,9,211.0,2,0,2,240.0,0
853,0,3,237.0,1,0,0,250.0,0
854,0,3,188.29,2,0,2,240.0,0
855,0,124,120.6,1,0,2,240.0,0
856,0,74,177.14,0,0,0,250.0,0
857,0,82,222.14,0,0,2,240.0,0
858,0,91,127.82,2,0,2,241.0,0
859,0,77,194.14,0,0,2,240.0,0
860,0,130,120.6,2,0,2,240.0,0
861,0,91,144.53,3,0,2,241.0,0
862,0,79,185.0,4,0,0,0.0,0
863,0,130,96.3,0,0,3,149.0,0
864,0,66,193.13,0,0,2,240.0,0
865,0,53,210.78,0,0,2,240.0,0
866,0,80,169.0,1,0,2,242.0,0
867,0,77,174.7,3,0,2,240.0,0
868,0,57,135.53,0,0,2,241.0,0
869,0,11,172.0,0,0,3,104.0,0
870,0,25,144.0,2,0,2,240.0,0
871,0,2,162.5,1,0,2,240.0,0
872,0,36,209.6,2,0,2,240.0,0
873,0,36,209.6,2,0,2,240.0,0
874,0,115,195.5,1,0,3,5.0,0
875,0,95,186.0,4,0,0,0.0,0
876,0,67,163.5,1,0,0,0.0,0
877,0,60,180.28,0,0,0,0.0,0
878,0,34,174.76,1,0,0,250.0,0
879,0,78,116.85,0,0,3,171.0,0
880,0,93,159.0,0,0,3,175.0,0
881,0,327,104.55,0,0,3,40.0,1
882,0,21,0.0,0,0,0,250.0,0
883,0,0,144.76,0,0,2,241.0,0
884,0,47,205.0,0,0,2,240.0,0
885,0,81,123.0,0,0,3,8.0,1
886,0,52,173.0,0,0,2,240.0,0
887,0,13,220.55,0,0,3,142.0,1
888,0,83,162.14,1,0,2,240.0,0
889,0,131,119.7,1,0,3,177.0,0
890,0,460,77.54,0,0,3,40.0,1
891,0,82,120.6,0,0,2,240.0,0
892,0,61,153.0,0,0,2,240.0,0
893,0,94,0.0,1,0,2,240.0,0
894,0,1,0.0,2,0,2,240.0,0
895,0,0,172.0,0,0,0,250.0,0
896,0,36,221.0,0,0,0,250.0,0
897,0,61,153.0,0,0,2,240.0,0
898,0,13,230.5,2,0,0,0.0,2
899,0,13,230.5,2,0,0,0.0,2
900,0,15,211.0,1,0,2,240.0,0
901,0,14,241.0,2,0,2,240.0,0
902,0,13,211.0,1,0,2,240.0,0
903,0,140,90.95,0,0,3,6.0,2
904,0,6,188.29,2,0,2,240.0,0
905,0,140,90.95,0,0,3,6.0,2
906,0,81,187.8,1,0,0,250.0,0
907,0,1,0.0,2,0,2,240.0,0
908,0,65,0.0,0,0,3,261.0,0
909,0,0,172.0,1,0,0,0.0,0
910,0,2,171.9,0,0,2,240.0,0
911,0,0,200.0,0,0,0,0.0,0
912,0,114,149.4,0,0,2,240.0,0
913,0,111,154.0,1,0,2,240.0,0
914,0,44,148.25,0,0,2,240.0,0
915,0,139,172.0,1,0,2,240.0,0
916,0,57,183.0,0,0,2,240.0,0
917,0,16,242.6,1,0,2,240.0,0
918,0,139,172.0,2,0,2,240.0,0
919,0,84,168.71,3,0,2,240.0,0
920,0,117,166.0,0,0,2,240.0,0
921,0,69,112.0,0,0,0,146.0,0
922,0,2,172.0,0,0,2,240.0,0
923,0,118,120.6,0,0,2,240.0,0
924,0,129,126.0,1,0,0,0.0,2
925,0,9,268.0,1,0,2,240.0,0
926,0,52,173.0,0,0,0,250.0,0
927,0,65,149.2,0,0,3,142.0,0
928,0,7,217.2,4,0,2,240.0,0
929,0,28,239.3,1,0,2,242.0,0
930,0,3,181.5,3,0,2,240.0,0
931,0,87,154.0,2,0,2,240.0,0
932,0,51,173.0,0,0,2,240.0,0
933,0,136,181.9,3,0,0,250.0,0
934,0,4,0.0,2,0,2,240.0,0
935,0,1,114.0,0,0,1,0.0,0
936,0,49,267.0,0,0,2,240.0,0
937,0,4,226.0,4,0,2,240.0,0
938,0,45,173.0,0,0,2,240.0,0
939,0,6,211.0,1,0,2,240.0,0
940,0,4,191.0,3,0,2,240.0,0
941,0,53,173.0,0,0,2,240.0,0
942,0,52,173.0,1,0,0,250.0,0
943,0,4,277.5,2,0,2,240.0,0
944,0,98,134.0,2,0,2,240.0,0
945,0,46,153.0,0,0,2,240.0,0
946,0,122,186.0,1,0,2,240.0,0
947,0,83,107.2,2,0,3,175.0,2
948,0,16,221.0,2,0,2,240.0,0
949,0,43,202.0,0,0,2,240.0,0
950,0,73,169.0,0,0,2,105.0,0
951,0,116,133.5,2,0,3,5.0,0
952,0,113,154.38,1,0,3,105.0,2
953,0,113,154.38,1,0,3,105.0,2
954,0,51,205.0,2,0,2,240.0,0
955,0,65,121.39,1,0,2,240.0,0
956,0,0,171.9,0,0,2,240.0,0
957,0,87,164.0,1,0,2,240.0,0
958,0,106,134.0,1,0,2,240.0,0
959,0,5,250.0,1,0,2,240.0,0
960,0,98,208.0,1,0,2,240.0,0
961,0,78,181.0,0,0,0,250.0,0
962,0,4,172.0,3,0,2,240.0,0
963,0,5,157.59,1,0,2,241.0,0
964,0,3,211.75,3,0,2,240.0,0
965,0,85,246.0,1,0,2,240.0,0
966,0,137,108.54,1,0,2,240.0,0
967,0,67,186.0,0,0,2,240.0,0
968,0,54,205.0,1,0,2,240.0,0
969,0,87,154.0,1,0,2,240.0,0
970,0,54,200.71,0,0,0,250.0,0
971,0,12,252.0,1,0,3,0.0,0
972,0,60,135.2,0,0,3,196.0,0
973,0,75,276.43,3,0,0,250.0,0
974,0,54,228.0,0,0,0,250.0,0
975,0,126,133.0,2,0,3,261.0,0
976,0,54,205.0,1,0,2,240.0,0
977,0,84,134.0,2,0,2,240.0,0
978,0,106,119.7,1,0,3,171.0,0
979,0,136,90.95,1,0,3,156.0,1
980,0,98,138.0,0,0,3,127.0,0
981,0,91,134.0,1,0,2,240.0,0
982,0,58,173.0,0,0,0,250.0,0
983,0,61,165.69,0,0,2,240.0,0
984,0,0,195.0,0,0,0,0.0,0
985,0,5,127.31,0,0,2,306.0,0
986,0,2,134.0,1,0,2,240.0,0
987,0,9,207.0,2,0,0,250.0,0
988,0,10,211.5,1,0,2,240.0,0
989,0,62,210.33,2,0,2,240.0,0
990,0,34,211.0,1,0,2,240.0,0
991,0,82,154.0,0,0,2,240.0,0
992,0,65,145.4,0,0,2,240.0,0
993,0,129,101.25,0,0,2,240.0,0
994,0,55,179.38,0,0,2,242.0,0
995,0,122,166.0,2,0,2,240.0,0
996,0,41,202.0,2,0,2,240.0,0
997,0,41,172.0,2,0,2,240.0,0
998,0,81,277.0,1,0,0,250.0,0
999,0,59,104.0,0,0,3,243.0,0
1000,0,72,133.0,1,0,3,149.0,0
1001,0,68,214.0,0,0,2,240.0,0
1002,0,81,130.0,0,0,3,243.0,0
1003,0,72,154.0,0,0,2,240.0,0
1004,0,68,106.4,0,0,3,26.0,0
1005,0,127,133.0,1,0,3,29.0,2
1006,0,127,120.0,1,0,3,29.0,2
1007,0,5,0.0,2,0,2,240.0,0
1008,0,68,254.0,1,0,3,96.0,0
1009,0,47,192.0,1,0,2,240.0,0
1010,0,19,221.0,2,0,2,240.0,0
1011,0,72,120.6,0,0,2,240.0,0
1012,0,30,211.0,0,0,2,240.0,0
1013,0,139,147.6,1,0,2,240.0,0
1014,0,112,129.0,0,0,3,258.0,0
1015,0,63,205.0,0,0,2,240.0,0
1016,0,35,147.07,1,0,2,241.0,0
1017,0,75,107.2,0,0,3,142.0,0
1018,0,136,179.1,1,0,2,240.0,0
1019,0,35,164.65,1,0,2,241.0,0
1020,0,63,200.0,1,0,0,250.0,0
1021,0,77,134.0,0,0,2,240.0,0
1022,0,62,233.0,0,0,2,240.0,0
1023,0,95,190.0,0,0,0,0.0,0
1024,0,101,196.0,2,0,2,240.0,0
1025,0,38,185.57,2,0,2,240.0,0
1026,0,60,175.0,1,0,0,0.0,0
1027,0,60,175.0,1,0,0,0.0,0
1028,0,76,169.0,1,0,0,0.0,0
1029,0,90,0.0,2,0,2,240.0,0
1030,0,90,0.0,2,0,2,240.0,0
1031,0,87,134.0,0,0,0,250.0,0
1032,0,31,211.0,2,0,2,240.0,0
1033,0,74,134.0,1,0,0,250.0,0
1034,0,120,120.6,1,0,2,240.0,0
1035,0,120,120.6,1,0,2,240.0,0
1036,0,120,112.5,1,0,2,240.0,0
1037,0,116,164.0,0,0,2,240.0,0
1038,0,83,120.6,0,0,2,240.0,0
1039,0,80,154.0,0,0,2,240.0,0
1040,0,27,207.0,2,0,0,250.0,0
1041,0,78,214.0,0,0,2,240.0,0
1042,0,117,186.0,1,0,3,242.0,2
1043,0,70,154.0,0,0,2,240.0,0
1044,0,85,162.3,3,0,2,242.0,0
1045,0,117,186.0,1,0,3,242.0,2
1046,0,22,241.0,0,0,2,240.0,0
1047,0,34,274.93,2,0,2,240.0,0
1048,0,68,156.73,0,0,2,240.0,0
1049,0,69,156.73,0,0,2,240.0,0
1050,0,85,134.0,2,0,2,242.0,0
1051,0,102,134.0,1,0,2,240.0,0
1052,0,31,211.0,1,0,2,240.0,0
1053,0,49,200.7,2,0,3,5.0,0
1054,0,84,142.26,1,0,3,171.0,0
1055,0,102,196.0,2,0,2,240.0,0
1056,0,66,129.41,1,0,2,241.0,0
1057,0,80,98.02,0,0,2,241.0,0
1058,0,85,120.6,0,0,2,240.0,0
1059,0,33,191.0,0,0,5,0.0,2
1060,0,1,191.0,2,0,0,0.0,0
1061,0,33,252.0,1,0,5,0.0,2
1062,0,47,157.08,2,0,2,241.0,0
1063,0,2,258.33,1,0,2,240.0,0
1064,0,22,211.0,3,0,2,240.0,0
1065,0,22,211.0,3,0,2,240.0,0
1066,0,55,133.21,0,0,2,241.0,0
1067,0,68,173.5,0,0,2,240.0,0
1068,0,128,90.95,1,0,3,6.0,2
1069,0,128,90.95,1,0,3,6.0,2
1070,0,128,90.95,1,0,3,6.0,2
1071,0,78,134.0,0,0,2,240.0,0
1072,0,85,120.6,0,0,2,240.0,0
1073,0,0,172.0,1,0,2,240.0,0
1074,0,9,184.45,0,0,1,110.0,0
1075,0,1,158.0,1,0,1,0.0,0
1076,0,9,184.45,0,0,1,110.0,0
1077,0,120,120.6,0,0,2,240.0,0
1078,0,72,114.14,1,0,2,147.0,0
1079,0,23,168.8,0,0,3,142.0,1
1080,0,8,178.33,2,0,0,0.0,0
1081,0,47,255.0,2,0,2,242.0,0
1082,0,8,178.33,2,0,0,0.0,0
1083,0,135,196.0,1,0,2,240.0,0
1084,0,76,87.91,1,0,2,147.0,0
1085,0,15,211.0,0,0,0,0.0,0
1086,0,23,187.2,2,0,2,240.0,0
1087,0,87,154.0,2,0,2,240.0,0
1088,0,19,243.0,1,0,2,242.0,0
1089,0,21,222.2,2,0,0,0.0,2
1090,0,19,243.0,2,0,2,242.0,0
1091,0,23,178.2,2,0,2,240.0,0
1092,0,89,107.2,2,0,3,142.0,1
1093,0,51,0.0,2,0,2,240.0,0
1094,0,0,203.0,0,0,0,0.0,0
1095,0,0,173.0,0,0,0,0.0,0
1096,0,0,172.0,2,0,2,240.0,2
1097,0,0,120.6,0,0,2,240.0,0
1098,0,0,172.0,2,0,2,240.0,2
1099,0,38,266.4,2,0,2,242.0,0
1100,0,21,236.0,1,0,2,240.0,0
1101,0,34,271.0,0,0,2,240.0,0
1102,0,51,232.0,1,0,2,240.0,0
1103,0,38,223.0,1,0,2,242.0,0
1104,0,0,178.67,2,0,2,240.0,0
1105,0,84,133.0,0,0,3,134.0,0
1106,0,63,195.5,0,0,2,240.0,0
1107,0,7,167.25,0,0,0,0.0,0
1108,0,91,209.0,0,0,0,0.0,0
1109,0,81,166.0,0,0,2,240.0,0
1110,0,6,195.8,1,0,2,240.0,0
1111,0,64,229.0,1,0,0,0.0,2
1112,0,52,160.0,0,0,0,0.0,0
1113,0,22,266.0,0,0,2,240.0,0
1114,0,150,96.3,1,0,3,71.0,0
1115,0,64,107.0,0,0,3,71.0,0
1116,0,22,262.0,2,0,0,250.0,0
1117,0,3,182.5,1,0,0,250.0,0
1118,0,68,157.0,1,0,3,146.0,0
1119,0,35,234.0,0,0,0,250.0,0
1120,0,2,242.5,0,0,2,240.0,0
1121,0,68,157.0,1,0,3,146.0,0
1122,0,11,158.4,2,0,2,240.0,0
1123,0,80,208.0,3,0,2,240.0,0
1124,0,80,183.45,1,0,3,6.0,0
1125,0,72,131.2,1,0,3,175.0,0
1126,0,80,133.0,1,0,3,6.0,0
1127,0,77,135.0,1,0,3,96.0,2
1128,0,80,133.0,1,0,3,6.0,0
1129,0,31,248.0,1,0,0,0.0,2
1130,0,77,209.2,0,0,3,175.0,0
1131,0,93,107.0,0,0,3,134.0,0
1132,0,31,299.33,1,0,0,0.0,2
1133,0,89,156.45,1,0,3,67.0,0
1134,0,68,135.0,0,0,3,196.0,0
1135,0,72,149.0,0,0,3,6.0,0
1136,0,65,107.0,0,0,3,8.0,0
1137,0,71,135.0,0,0,3,196.0,0
1138,0,65,135.0,0,0,3,196.0,0
1139,0,89,145.75,1,0,3,67.0,0
1140,0,98,132.6,1,0,2,240.0,0
1141,0,26,200.71,0,0,0,0.0,0
1142,0,67,198.71,0,0,2,240.0,0
1143,0,54,218.0,0,0,0,0.0,0
1144,0,75,101.65,0,0,3,156.0,0
1145,0,78,186.0,0,0,2,240.0,0
1146,0,53,160.0,0,0,0,0.0,0
1147,0,65,188.71,0,0,2,242.0,0
1148,0,84,107.0,1,0,3,261.0,0
1149,0,47,181.94,0,0,2,240.0,0
1150,0,37,172.0,0,0,5,0.0,2
1151,0,37,172.0,0,0,5,0.0,0
1152,0,4,185.0,0,0,1,0.0,0
1153,0,37,172.0,0,0,5,0.0,2
1154,0,37,172.0,0,0,5,0.0,2
1155,0,12,184.45,0,0,1,110.0,0
1156,0,0,195.0,0,0,2,240.0,3
1157,0,37,172.0,0,0,5,0.0,2
1158,0,37,172.0,0,0,5,0.0,2
1159,0,2,153.0,1,0,2,240.0,0
1160,0,12,184.45,0,0,1,110.0,0
1161,0,12,184.45,0,0,1,110.0,0
1162,0,11,185.0,0,0,1,0.0,0
1163,0,143,108.54,1,0,2,240.0,0
1164,0,99,154.0,1,0,2,240.0,0
1165,0,22,248.0,1,0,2,240.0,0
1166,0,15,150.53,2,0,2,240.0,0
1167,0,15,150.53,2,0,2,240.0,0
1168,0,66,154.0,1,0,2,240.0,0
1169,0,55,223.99,3,0,2,242.0,0
1170,0,66,154.0,1,0,2,240.0,0
1171,0,79,154.0,0,0,2,240.0,0
1172,0,66,154.0,0,0,2,240.0,0
1173,0,95,214.0,0,0,2,240.0,0
1174,0,151,96.3,0,0,3,134.0,0
1175,0,54,175.79,0,0,0,250.0,0
1176,0,122,134.0,1,0,2,240.0,0
1177,0,132,134.0,2,0,2,240.0,0
1178,0,58,183.0,0,0,2,240.0,2
1179,0,98,149.4,0,0,2,240.0,0
1180,0,126,165.11,0,0,3,5.0,0
1181,0,97,209.4,0,0,2,242.0,0
1182,0,96,134.0,3,0,2,240.0,2
1183,0,125,225.9,2,0,0,0.0,0
1184,0,80,131.1,0,0,3,26.0,0
1185,0,110,134.0,1,0,2,240.0,0
1186,0,157,187.0,2,0,2,240.0,0
1187,0,108,133.0,0,0,3,149.0,0
1188,0,74,101.65,0,0,3,40.0,0
1189,0,79,133.0,0,0,3,134.0,0
1190,0,79,120.0,0,0,3,134.0,0
1191,0,116,133.0,1,0,3,149.0,2
1192,0,80,133.0,0,0,3,171.0,0
1193,0,116,133.0,1,0,3,149.0,2
1194,0,93,134.0,2,0,2,240.0,0
1195,0,87,87.9,0,0,2,147.0,0
1196,0,13,202.0,1,0,2,240.0,0
1197,0,56,213.0,1,0,2,240.0,0
1198,0,1,172.55,0,0,1,0.0,0
1199,0,13,172.0,0,0,0,250.0,0
1200,0,13,172.0,1,0,2,240.0,0
1201,0,56,213.0,1,0,2,240.0,0
1202,0,81,179.0,0,0,0,250.0,0
1203,0,24,236.0,2,0,2,240.0,0
1204,0,57,229.67,1,0,2,242.0,0
1205,0,74,135.2,0,0,3,5.0,0
1206,0,126,121.5,3,0,3,5.0,0
1207,0,126,96.3,1,0,3,5.0,2
1208,0,126,96.3,1,0,3,5.0,2
1209,0,147,120.6,1,0,2,240.0,0
1210,0,68,176.64,2,0,2,241.0,0
1211,0,57,179.86,1,0,2,242.0,0
1212,0,10,187.0,2,0,0,0.0,0
1213,0,92,134.0,1,0,2,240.0,0
1214,0,92,239.5,1,0,2,240.0,0
1215,0,33,0.0,1,0,2,242.0,0
1216,0,1,153.0,2,0,2,240.0,0
1217,0,91,166.0,0,0,2,240.0,0
1218,0,33,186.25,0,0,3,181.0,0
1219,0,16,192.0,2,0,0,250.0,0
1220,0,128,120.6,0,0,2,240.0,0
1221,0,61,220.4,2,0,0,0.0,0
1222,0,23,241.0,0,0,0,250.0,0
1223,0,23,241.0,1,0,2,240.0,0
1224,0,29,211.0,2,0,2,240.0,0
1225,0,98,134.0,2,0,2,240.0,0
1226,0,23,241.0,1,0,2,240.0,0
1227,0,98,8.0,0,0,2,147.0,0
1228,0,138,196.0,1,0,2,240.0,0
1229,0,82,198.0,0,0,2,240.0,0
1230,0,10,0.0,2,0,2,240.0,0
1231,0,100,158.5,0,0,3,134.0,0
1232,0,10,0.0,2,0,2,240.0,0
1233,0,0,200.0,0,0,0,0.0,0
1234,0,65,107.0,1,0,3,156.0,0
1235,0,64,163.23,0,0,3,142.0,0
1236,0,56,222.07,0,0,2,242.0,0
1237,0,94,229.0,0,0,2,240.0,0
1238,0,58,133.0,0,0,3,156.0,0
1239,0,80,164.0,2,0,2,240.0,0
1240,0,40,176.8,1,0,0,250.0,0
1241,0,102,134.0,1,0,2,240.0,0
1242,0,16,163.35,1,0,2,240.0,0
1243,0,24,171.9,2,0,2,240.0,0
1244,0,24,171.9,2,0,2,240.0,0
1245,0,18,213.5,2,0,2,240.0,0
1246,0,95,125.0,1,0,2,240.0,0
1247,0,36,178.33,1,0,2,240.0,0
1248,0,16,176.75,1,0,2,240.0,0
1249,0,50,123.0,2,0,3,156.0,0
1250,0,76,134.0,0,0,2,240.0,0
1251,0,112,146.0,2,0,2,240.0,0
1252,0,16,192.0,0,0,0,250.0,0
1253,0,51,183.0,1,0,2,240.0,0
